"Date","Price","Open","High","Low","Change %"
"Apr 29, 2011","8,564.0","8,581.0","8,591.0","8,561.0","-0.22%"
"Apr 28, 2011","8,582.5","8,607.5","8,612.5","8,572.5","-0.52%"
"Apr 27, 2011","8,627.5","8,627.5","8,632.5","8,622.5","-0.29%"
"Apr 26, 2011","8,652.5","8,622.5","8,692.5","8,622.5","0.35%"
"Apr 25, 2011","8,622.5","8,622.5","8,630.5","8,602.5","-0.06%"
"Apr 22, 2011","8,627.5","8,627.5","8,627.5","8,627.5","0.00%"
"Apr 21, 2011","8,627.5","8,639.5","8,640.5","8,612.5","-0.26%"
"Apr 20, 2011","8,650.0","8,665.0","8,665.0","8,647.0","-0.30%"
"Apr 19, 2011","8,676.0","8,682.0","8,688.0","8,676.0","0.03%"
"Apr 18, 2011","8,673.5","8,660.5","8,679.5","8,660.5","0.13%"
"Apr 15, 2011","8,662.5","8,660.5","8,667.5","8,652.5","-0.03%"
"Apr 14, 2011","8,665.5","8,657.5","8,667.5","8,652.5","0.10%"
"Apr 13, 2011","8,656.5","8,657.5","8,673.5","8,642.5","-0.01%"
"Apr 12, 2011","8,657.5","8,652.5","8,670.5","8,652.5","0.05%"
"Apr 11, 2011","8,653.5","8,642.5","8,653.5","8,637.5","-0.01%"
"Apr 08, 2011","8,654.0","8,668.0","8,670.0","8,646.0","-0.27%"
"Apr 07, 2011","8,677.5","8,647.5","8,677.5","8,647.5","0.28%"
"Apr 06, 2011","8,653.5","8,651.5","8,653.5","8,646.5","-0.10%"
"Apr 05, 2011","8,662.5","8,664.5","8,672.5","8,660.5","0.00%"
"Apr 04, 2011","8,662.5","8,677.5","8,679.5","8,660.5","-0.43%"
"Apr 01, 2011","8,699.5","8,700.5","8,703.5","8,694.5","-0.09%"
"Mar 31, 2011","8,707.5","8,707.5","8,713.5","8,702.5","-0.13%"
"Mar 30, 2011","8,719.0","8,713.0","8,719.0","8,713.0","-0.04%"
"Mar 29, 2011","8,722.5","8,707.5","8,722.5","8,707.5","0.09%"
"Mar 28, 2011","8,714.5","8,717.5","8,722.5","8,710.5","0.01%"
"Mar 25, 2011","8,713.5","8,705.5","8,714.5","8,700.5","-0.04%"
"Mar 24, 2011","8,717.0","8,721.0","8,728.0","8,716.0","-0.05%"
"Mar 23, 2011","8,721.5","8,722.5","8,727.5","8,707.5","-0.02%"
"Mar 22, 2011","8,723.5","8,710.5","8,723.5","8,705.5","0.00%"
"Mar 21, 2011","8,723.5","8,763.5","8,763.5","8,723.5","-0.53%"
"Mar 18, 2011","8,770.0","8,780.0","8,780.0","8,770.0","-0.11%"
"Mar 17, 2011","8,780.0","8,795.0","8,802.0","8,780.0","0.06%"
"Mar 16, 2011","8,775.0","8,790.0","8,805.0","8,775.0","-0.01%"
"Mar 15, 2011","8,776.0","8,749.0","8,789.0","8,749.0","0.15%"
"Mar 14, 2011","8,762.5","8,774.5","8,775.5","8,759.5","-0.17%"
"Mar 11, 2011","8,777.0","8,787.0","8,792.0","8,777.0","-0.07%"
"Mar 10, 2011","8,783.5","8,772.5","8,787.5","8,769.5","0.00%"
"Mar 09, 2011","8,783.5","8,788.5","8,793.5","8,763.5","-0.05%"
"Mar 08, 2011","8,788.0","8,786.0","8,791.0","8,781.0","0.02%"
"Mar 07, 2011","8,786.0","8,781.0","8,791.0","8,781.0","-0.05%"
"Mar 04, 2011","8,790.5","8,790.5","8,794.5","8,780.5","-0.17%"
"Mar 03, 2011","8,805.5","8,803.5","8,812.5","8,802.5","-0.08%"
"Mar 02, 2011","8,812.5","8,812.5","8,827.5","8,811.5","0.00%"
"Mar 01, 2011","8,812.5","8,807.5","8,822.5","8,807.5","-0.10%"
"Feb 28, 2011","8,821.5","8,828.5","8,833.5","8,803.5","-0.23%"
"Feb 25, 2011","8,841.5","8,858.5","8,865.5","8,833.5","-0.32%"
"Feb 24, 2011","8,870.0","8,857.0","8,885.0","8,857.0","0.18%"
"Feb 23, 2011","8,854.5","8,877.5","8,877.5","8,852.5","-0.25%"
"Feb 22, 2011","8,877.0","8,870.0","8,887.0","8,867.0","0.22%"
"Feb 21, 2011","8,857.5","8,852.5","8,857.5","8,842.5","0.00%"
"Feb 18, 2011","8,857.5","8,877.5","8,877.5","8,852.5","-0.34%"
"Feb 17, 2011","8,887.5","8,877.5","8,887.5","8,875.5","-0.08%"
"Feb 16, 2011","8,895.0","8,908.0","8,909.0","8,888.0","-0.22%"
"Feb 15, 2011","8,914.5","8,914.5","8,914.5","8,914.5","0.00%"
"Feb 14, 2011","8,914.5","8,927.5","8,927.5","8,909.5","-0.21%"
"Feb 11, 2011","8,933.5","8,928.5","8,938.5","8,923.5","0.07%"
"Feb 10, 2011","8,927.5","8,932.5","8,937.5","8,922.5","-0.03%"
"Feb 09, 2011","8,930.0","8,923.0","8,937.0","8,917.0","0.06%"
"Feb 08, 2011","8,925.0","8,940.0","8,940.0","8,915.0","-0.34%"
"Feb 07, 2011","8,955.0","8,983.0","8,988.0","8,953.0","-0.42%"
"Feb 04, 2011","8,992.5","9,027.5","9,032.5","8,992.5","-0.32%"
"Feb 03, 2011","9,021.0","9,021.0","9,021.0","9,021.0","0.00%"
"Feb 02, 2011","9,021.0","9,001.0","9,021.0","9,001.0","-0.18%"
"Feb 01, 2011","9,037.5","9,032.5","9,044.5","9,032.5","-0.12%"
"Jan 31, 2011","9,048.0","9,045.0","9,064.0","9,045.0","0.22%"
"Jan 28, 2011","9,028.0","9,020.0","9,038.0","9,020.0","0.01%"
"Jan 27, 2011","9,027.0","9,030.0","9,037.0","9,020.0","-0.07%"
"Jan 26, 2011","9,033.0","9,045.0","9,046.0","9,033.0","-0.04%"
"Jan 25, 2011","9,036.5","9,061.5","9,061.5","9,036.5","-0.29%"
"Jan 24, 2011","9,063.0","9,055.0","9,065.0","9,055.0","0.01%"
"Jan 21, 2011","9,062.0","9,075.0","9,075.0","9,062.0","0.02%"
"Jan 20, 2011","9,060.0","9,065.0","9,074.0","9,060.0","0.11%"
"Jan 19, 2011","9,050.0","9,050.0","9,055.0","9,040.0","-0.04%"
"Jan 18, 2011","9,054.0","9,065.0","9,074.0","9,054.0","-0.07%"
"Jan 17, 2011","9,060.0","9,065.0","9,070.0","9,060.0","0.09%"
"Jan 14, 2011","9,052.0","9,065.0","9,069.0","9,052.0","0.02%"
"Jan 13, 2011","9,050.0","9,025.0","9,050.0","9,025.0","0.22%"
"Jan 12, 2011","9,030.0","9,055.0","9,060.0","9,030.0","-0.15%"
"Jan 11, 2011","9,044.0","9,075.0","9,093.0","9,044.0","-0.08%"
"Jan 10, 2011","9,051.0","9,025.0","9,062.0","9,025.0","0.26%"
"Jan 07, 2011","9,027.5","9,002.5","9,027.5","8,997.5","0.33%"
"Jan 06, 2011","8,997.5","8,987.5","8,998.5","8,984.5","0.15%"
"Jan 05, 2011","8,984.0","8,980.0","8,993.0","8,978.0","-0.02%"
"Jan 04, 2011","8,986.0","8,979.0","8,986.0","8,974.0","-0.04%"
"Jan 03, 2011","8,990.0","8,985.0","8,990.0","8,960.0","-0.22%"
"Dec 31, 2010","9,010.0","8,997.0","9,010.0","8,995.0","0.17%"
"Dec 30, 2010","8,995.0","8,985.0","8,995.0","8,975.0","-0.07%"
"Dec 29, 2010","9,001.5","9,016.5","9,021.5","8,996.5","-0.18%"
"Dec 28, 2010","9,017.5","9,035.5","9,037.5","9,017.5","-0.23%"
"Dec 27, 2010","9,038.0","9,033.0","9,043.0","9,033.0","-0.04%"
"Dec 24, 2010","9,042.0","9,042.0","9,042.0","9,042.0","0.00%"
"Dec 23, 2010","9,042.0","9,048.0","9,053.0","9,042.0","0.00%"
"Dec 22, 2010","9,042.0","9,047.0","9,055.0","9,042.0","0.00%"
"Dec 21, 2010","9,042.0","9,045.0","9,049.0","9,042.0","-0.01%"
"Dec 20, 2010","9,043.0","9,047.0","9,053.0","9,043.0","0.09%"
"Dec 17, 2010","9,034.5","9,037.5","9,037.5","9,027.5","0.00%"
"Dec 16, 2010","9,034.5","9,027.5","9,040.5","9,027.5","0.13%"
"Dec 15, 2010","9,022.5","9,014.5","9,025.5","9,012.5","0.14%"
"Dec 14, 2010","9,009.5","9,011.5","9,011.5","9,006.5","-0.08%"
"Dec 13, 2010","9,016.5","9,016.5","9,022.5","9,015.5","-0.06%"
"Dec 10, 2010","9,022.0","9,015.0","9,024.0","9,012.0","0.07%"
"Dec 09, 2010","9,015.5","9,011.5","9,016.5","9,002.5","-0.05%"
"Dec 08, 2010","9,020.0","9,012.0","9,024.0","9,012.0","0.11%"
"Dec 07, 2010","9,010.0","9,010.0","9,010.0","9,010.0","0.00%"
"Dec 06, 2010","9,010.0","8,995.0","9,015.0","8,995.0","-0.08%"
"Dec 03, 2010","9,017.5","9,002.5","9,020.5","9,002.5","0.02%"
"Dec 02, 2010","9,015.5","9,002.5","9,024.5","9,002.5","-0.03%"
"Dec 01, 2010","9,018.5","9,036.5","9,041.5","9,016.5","-0.17%"
"Nov 30, 2010","9,034.0","9,015.0","9,041.0","9,015.0","0.21%"
"Nov 29, 2010","9,015.5","9,012.5","9,040.5","9,002.5","0.12%"
"Nov 26, 2010","9,005.0","8,965.0","9,005.0","8,965.0","0.42%"
"Nov 25, 2010","8,967.5","8,962.5","8,967.5","8,955.5","0.06%"
"Nov 24, 2010","8,962.5","8,987.5","8,987.5","8,942.5","-0.11%"
"Nov 23, 2010","8,972.5","8,932.5","8,977.5","8,932.5","0.48%"
"Nov 22, 2010","8,929.5","8,921.5","8,932.5","8,921.5","-0.02%"
"Nov 19, 2010","8,931.5","8,934.5","8,937.5","8,924.5","-0.12%"
"Nov 18, 2010","8,942.5","8,957.5","8,960.5","8,942.5","-0.03%"
"Nov 17, 2010","8,945.5","8,945.5","8,945.5","8,945.5","0.00%"
"Nov 16, 2010","8,945.5","8,970.5","8,972.5","8,942.5","-0.25%"
"Nov 15, 2010","8,967.5","8,927.5","8,967.5","8,927.5","0.48%"
"Nov 12, 2010","8,924.5","8,902.5","8,929.5","8,902.5","0.30%"
"Nov 11, 2010","8,897.5","8,882.5","8,899.5","8,882.5","0.10%"
"Nov 10, 2010","8,889.0","8,906.0","8,911.0","8,881.0","-0.16%"
"Nov 09, 2010","8,903.5","8,909.5","8,913.5","8,900.5","-0.01%"
"Nov 08, 2010","8,904.5","8,897.5","8,915.5","8,897.5","-0.01%"
"Nov 05, 2010","8,905.0","8,900.0","8,905.0","8,900.0","-0.06%"
"Nov 04, 2010","8,910.0","8,910.0","8,917.0","8,900.0","-0.13%"
"Nov 03, 2010","8,922.0","8,921.0","8,924.0","8,916.0","-0.02%"
"Nov 02, 2010","8,924.0","8,926.0","8,929.0","8,920.0","0.01%"
"Nov 01, 2010","8,923.0","8,927.0","8,927.0","8,920.0","-0.16%"
"Oct 29, 2010","8,937.5","8,929.5","8,937.5","8,927.5","0.04%"
"Oct 28, 2010","8,934.0","8,936.0","8,941.0","8,929.0","-0.10%"
"Oct 27, 2010","8,943.0","8,925.0","8,947.0","8,925.0","0.33%"
"Oct 26, 2010","8,913.5","8,906.5","8,916.5","8,906.5","0.07%"
"Oct 25, 2010","8,907.5","8,927.5","8,931.5","8,902.5","-0.33%"
"Oct 22, 2010","8,937.0","8,932.0","8,939.0","8,930.0","0.09%"
"Oct 21, 2010","8,929.0","8,926.0","8,936.0","8,926.0","-0.04%"
"Oct 20, 2010","8,932.5","8,925.5","8,940.5","8,925.5","0.07%"
"Oct 19, 2010","8,926.0","8,923.0","8,929.0","8,921.0","-0.08%"
"Oct 18, 2010","8,933.0","8,922.0","8,934.0","8,922.0","0.12%"
"Oct 15, 2010","8,922.5","8,921.5","8,927.5","8,916.5","0.00%"
"Oct 14, 2010","8,922.5","8,922.5","8,922.5","8,922.5","-0.01%"
"Oct 13, 2010","8,923.0","8,928.0","8,929.0","8,923.0","-0.19%"
"Oct 12, 2010","8,940.0","8,928.0","8,940.0","8,923.0","0.20%"
"Oct 11, 2010","8,922.5","8,922.5","8,923.5","8,919.5","-0.11%"
"Oct 08, 2010","8,932.5","8,922.5","8,932.5","8,921.5","0.11%"
"Oct 07, 2010","8,922.5","8,922.5","8,927.5","8,922.5","-0.01%"
"Oct 06, 2010","8,923.0","8,923.0","8,925.0","8,921.0","-0.13%"
"Oct 05, 2010","8,934.5","8,928.5","8,953.5","8,928.5","0.09%"
"Oct 04, 2010","8,926.5","8,921.5","8,928.5","8,921.5","0.04%"
"Oct 01, 2010","8,922.5","8,920.5","8,922.5","8,920.5","-0.03%"
"Sep 30, 2010","8,925.0","8,925.0","8,930.0","8,915.0","-0.11%"
"Sep 29, 2010","8,934.5","8,952.5","8,952.5","8,928.5","-0.21%"
"Sep 28, 2010","8,953.5","8,952.5","8,957.5","8,952.5","0.04%"
"Sep 27, 2010","8,949.5","8,952.5","8,954.5","8,948.5","-0.04%"
"Sep 24, 2010","8,953.5","8,959.5","8,959.5","8,950.5","-0.06%"
"Sep 23, 2010","8,959.0","8,951.0","8,959.0","8,949.0","0.02%"
"Sep 22, 2010","8,957.5","8,952.5","8,957.5","8,949.5","-0.12%"
"Sep 21, 2010","8,968.0","8,968.0","8,980.0","8,963.0","-0.11%"
"Sep 20, 2010","8,978.0","8,979.0","8,982.0","8,974.0","-0.10%"
"Sep 17, 2010","8,987.0","8,980.0","8,990.0","8,978.0","0.10%"
"Sep 16, 2010","8,978.0","8,980.0","8,992.0","8,977.0","-0.11%"
"Sep 15, 2010","8,988.0","8,953.0","8,998.0","8,953.0","0.13%"
"Sep 14, 2010","8,976.0","8,989.0","8,989.0","8,948.0","-0.27%"
"Sep 13, 2010","9,000.0","9,000.0","9,000.0","9,000.0","0.00%"
"Sep 10, 2010","9,000.0","9,000.0","9,000.0","9,000.0","0.00%"
"Sep 09, 2010","9,000.0","9,000.0","9,000.0","9,000.0","0.00%"
"Sep 08, 2010","9,000.0","9,020.0","9,023.0","8,994.0","-0.19%"
"Sep 07, 2010","9,017.0","9,002.0","9,022.0","9,001.0","0.17%"
"Sep 06, 2010","9,002.0","8,989.0","9,002.0","8,979.0","-0.02%"
"Sep 03, 2010","9,004.0","9,007.0","9,017.0","8,992.0","-0.07%"
"Sep 02, 2010","9,010.5","8,997.5","9,012.5","8,990.5","-0.02%"
"Sep 01, 2010","9,012.5","9,037.5","9,038.5","8,996.5","-0.25%"
"Aug 31, 2010","9,035.0","9,025.0","9,050.0","9,020.0","0.23%"
"Aug 30, 2010","9,014.5","9,012.5","9,022.5","9,001.5","-0.01%"
"Aug 27, 2010","9,015.0","8,987.0","9,030.0","8,987.0","0.31%"
"Aug 26, 2010","8,987.5","8,977.5","8,992.5","8,972.5","0.13%"
"Aug 25, 2010","8,976.0","8,974.0","8,981.0","8,971.0","-0.02%"
"Aug 24, 2010","8,977.5","8,972.5","8,982.5","8,967.5","0.12%"
"Aug 23, 2010","8,967.0","8,977.0","8,987.0","8,967.0","-0.06%"
"Aug 20, 2010","8,972.5","8,967.5","8,973.5","8,958.5","0.11%"
"Aug 19, 2010","8,962.5","8,962.5","8,972.5","8,937.5","-0.09%"
"Aug 18, 2010","8,970.5","8,950.5","8,972.5","8,950.5","-0.11%"
"Aug 17, 2010","8,980.0","8,980.0","8,980.0","8,980.0","0.00%"
"Aug 16, 2010","8,980.0","8,985.0","8,997.0","8,977.0","0.11%"
"Aug 13, 2010","8,970.0","9,005.0","9,010.0","8,965.0","-0.44%"
"Aug 12, 2010","9,010.0","8,960.0","9,020.0","8,960.0","0.41%"
"Aug 11, 2010","8,973.0","8,960.0","8,985.0","8,945.0","0.20%"
"Aug 10, 2010","8,955.0","8,940.0","8,962.0","8,940.0","0.24%"
"Aug 09, 2010","8,933.5","8,926.5","8,937.5","8,923.5","-0.05%"
"Aug 06, 2010","8,938.0","8,937.0","8,942.0","8,927.0","0.01%"
"Aug 05, 2010","8,937.5","8,947.5","8,966.5","8,924.5","-0.08%"
"Aug 04, 2010","8,945.0","8,938.0","8,963.0","8,936.0","0.07%"
"Aug 03, 2010","8,938.5","8,932.5","8,949.5","8,932.5","-0.07%"
"Aug 02, 2010","8,945.0","8,945.0","8,954.0","8,935.0","0.06%"
"Jul 30, 2010","8,940.0","8,955.0","8,967.0","8,938.0","-0.42%"
"Jul 29, 2010","8,977.5","9,009.5","9,024.5","8,972.5","-0.29%"
"Jul 28, 2010","9,004.0","9,024.0","9,030.0","8,994.0","-0.12%"
"Jul 27, 2010","9,015.0","9,023.0","9,028.0","9,006.0","-0.17%"
"Jul 26, 2010","9,030.0","9,048.0","9,048.0","9,015.0","-0.11%"
"Jul 23, 2010","9,040.0","9,054.0","9,068.0","9,040.0","-0.11%"
"Jul 22, 2010","9,050.0","9,065.0","9,075.0","9,045.0","-0.22%"
"Jul 21, 2010","9,070.0","9,050.0","9,075.0","9,039.0","0.28%"
"Jul 20, 2010","9,045.0","9,065.0","9,066.0","9,044.0","-0.17%"
"Jul 19, 2010","9,060.0","9,040.0","9,078.0","9,040.0","0.20%"
"Jul 16, 2010","9,042.0","9,040.0","9,065.0","9,035.0","-0.12%"
"Jul 15, 2010","9,052.5","9,042.5","9,053.5","9,037.5","0.05%"
"Jul 14, 2010","9,048.0","9,045.0","9,060.0","9,041.0","-0.02%"
"Jul 13, 2010","9,050.0","9,045.0","9,068.0","9,040.0","0.03%"
"Jul 12, 2010","9,047.0","9,045.0","9,065.0","9,045.0","0.02%"
"Jul 09, 2010","9,045.0","9,065.0","9,072.0","9,040.0","-0.22%"
"Jul 08, 2010","9,065.0","9,065.0","9,083.0","9,065.0","-0.06%"
"Jul 07, 2010","9,070.0","9,080.0","9,095.0","9,070.0","0.11%"
"Jul 06, 2010","9,060.0","9,085.0","9,098.0","9,060.0","0.00%"
"Jul 05, 2010","9,060.0","9,040.0","9,075.0","9,040.0","0.06%"
"Jul 02, 2010","9,055.0","9,052.0","9,070.0","9,032.0","-0.19%"
"Jul 01, 2010","9,072.0","9,080.0","9,104.0","9,060.0","0.13%"
"Jun 30, 2010","9,060.0","9,065.0","9,092.0","9,060.0","0.06%"
"Jun 29, 2010","9,055.0","9,035.0","9,070.0","9,025.0","0.39%"
"Jun 28, 2010","9,020.0","9,065.0","9,065.0","9,020.0","-0.39%"
"Jun 25, 2010","9,055.0","9,030.0","9,075.0","9,030.0","0.08%"
"Jun 24, 2010","9,047.5","9,047.5","9,071.5","9,037.5","0.19%"
"Jun 23, 2010","9,030.0","9,030.0","9,070.0","9,010.0","0.08%"
"Jun 22, 2010","9,022.5","9,032.5","9,042.5","9,002.5","0.08%"
"Jun 21, 2010","9,015.0","9,080.0","9,080.0","9,000.0","-0.84%"
"Jun 18, 2010","9,091.0","9,144.0","9,144.0","9,089.0","-0.68%"
"Jun 17, 2010","9,153.0","9,170.0","9,180.0","9,152.0","0.01%"
"Jun 16, 2010","9,152.0","9,145.0","9,170.0","9,132.0","-0.22%"
"Jun 15, 2010","9,172.5","9,167.5","9,187.5","9,167.5","0.08%"
"Jun 14, 2010","9,165.0","9,180.0","9,189.0","9,165.0","-0.38%"
"Jun 11, 2010","9,200.0","9,210.0","9,215.0","9,195.0","-0.30%"
"Jun 10, 2010","9,227.5","9,255.5","9,264.5","9,225.5","-0.24%"
"Jun 09, 2010","9,250.0","9,235.0","9,258.0","9,215.0","0.00%"
"Jun 08, 2010","9,250.0","9,260.0","9,277.0","9,240.0","0.00%"
